sentiWS	nrcPositive	nrcNegative	anger	anticipation	disgust	fear	joy	sadness	surprise	trust	emotion	arousel	cdPositive	cdNegative	cdNeutral	gpcPositive	gpcNegative	gpcNeutral
Löhne	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verletztem	-0.5202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erhältlichsten	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Feindlicher	-0.4723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Feindliches	-0.4723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verletztes	-0.5202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verletzter	-0.5202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verletztet	-0.3615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kunstkritikerin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Vergnügen	0.1838	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	1	0	0
Grauenvollerem	-0.3238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unstetige	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grauenvolleren	-0.3238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rückerstattung	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Besorgniserregendste	-0.3281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leberentzündung	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Überflüssigere	-0.5154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Härtest	-0.1483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bissen	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ehrwürdigste	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prüfung	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
Fälschtet	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ungeliebteste	-0.4532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uninteressiertheit	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
stellen	0	0	0	0	0	0	0	0	0	0	0	-0.264705882	1.857142857	0	0	0	0	0	0
Degradiere	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
elend	-0.0519	0	0	0	0	0	0	0	0	0	0	-2.1	4.1	0.0	1.0	0.0	0	1	0
Versklavteren	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
wohnlich	0.0885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Degradiert	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
segeln	0	0	0	0	0	0	0	0	0	0	0	1.4	1.833333333	0	0	0	0	0	0
Peinlichen	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sprachwissenschaftler	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
vergraulen	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Eindrucksvolleren	0.3001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kümmerliches	-0.3208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kümmerlicher	-0.3208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Favorit	0.004	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0
Dunkelste	-0.0214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Einzigartigeres	0.3078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unheilbarkeit	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Eindrucksvolleres	0.3001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fähigst	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zerlegen	0	0	0	0	0	0	0	0	0	0	0	-0.2	2.736842105	0	0	0	0	0	0
Seil	0	0	0	0	0	0	0	0	0	0	0	0.18	2.18	0	0	0	0	0	0
Vorsorgst	0.0878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
singen	0	1	0	0	1	0	0	1	1	0	1	1.575757576	3.526315789	0	0	0	0	0	0
Kundenfreundlichkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0	0	0
Marke	0	0	0	0	0	0	0	0	0	0	0	0.05	2.222222222	0	0	0	0	0	0
Begriffsstutzigst	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schweinestall	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
Besonderereren	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Besonderererem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vergeblichstem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Markt	0	0	0	0	0	0	0	0	0	0	0	0.8	2.380952381	0	0	0	0	0	0
Besonderereres	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Besonderererer	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Überforderung	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
emulieren	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vereiteltest	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bezaubernd	0.3081	1	0	0	0	0	0	1	0	0	0	0	0	1.0	0.0	0.0	1	0	0
Wucherte	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Versklavterer	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tollstes	0.5066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tollster	0.5066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unbarmherziges	-0.3257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unbarmherziger	-0.3257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unbarmherzigem	-0.3257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unbarmherzigen	-0.3257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tollstem	0.5066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anspannte	-0.0444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tollsten	0.5066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unbestätigtes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Fehlerlos	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	1	0	0
beschneiden	-0.3293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Begünstigest	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Handfesteres	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Handfesterer	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Konstruktiver	0.0894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Konstruktives	0.0894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Effektvolle	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lenkwaffenzerstörer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Apathischerem	-0.3252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verantwortungsvollem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bedarftster	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Handfesteren	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Handfesterem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bevorzugt	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
belehrend	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
abhängigst	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Befördert	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Detailliertes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Detaillierter	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Riesigsten	0.4554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Riesigstem	0.4554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Befördere	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Riesigstes	0.4554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Riesigster	0.4554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nervenentzündung	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Detaillierten	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Detailliertem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Krachtest	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Topsten	0.3186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gehässige	-0.1821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
verachtenswert	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
Reissverschluss	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glänzendem	0.2082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zahlen	0	1	0	0	1	0	0	1	0	0	1	-0.558823529	2.35	0	0	0	0	0	0
glaubwürdig	0.0893	1	0	0	0	0	0	0	0	0	1	0	0	1.0	0.0	0.0	1	0	0
Bissigkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0
diskreditieren	-0.323	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
genötigt	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schubsest	-0.1756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geheul	0	0	0	0	0	0	0	0	0	0	0	-1.6	3.7	0	0	0	0	0	0
Pompösestes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pompösester	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
irr	-0.0048	0	0	0	0	0	0	0	0	0	0	-1.5	3.777777778	0.0	1.0	0.0	0	1	0
Rückstände	-0.063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beziehungen	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pompösesten	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pompösestem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
auffallend	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Tasse	0	0	0	0	0	0	0	0	0	0	0	0.73	1.82	0	0	0	0	0	0
Ausflug	0	0	0	0	0	0	0	0	0	0	0	1.5	2.6875	0	0	0	0	0	0
Topster	0.3186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Robustheit	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	0	0	0
Unvollständigste	-0.4926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kaputtgehen	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
Vernünftigere	0.3436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ungeprüft	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Infragestellung	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Bringschuld	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
Heikelsten	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leidwesen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Geschmückt	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Heikelster	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Heikelstes	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Süsseres	0.3616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Süsserer	0.3616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
homosexuell	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
erfüllen	0.004	1	0	0	0	0	0	1	0	0	0	1.411764706	2.947368421	0	0	0	1	0	0
gutgehend	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gütlicheren	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gütlicherem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Krake	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
unterstreichen	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Entwürdigung	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Verbotene	-0.3657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gütlicherer	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gütlicheres	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unglaublichere	0.3698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
intuitiv	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Gedicht	0	0	0	0	0	0	0	0	0	0	0	0.7	2.947368421	0	0	0	0	0	0
Verfressen	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Unwilligeres	-0.4665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unwilligerer	-0.4665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unwilligeren	-0.4665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unwilligerem	-0.4665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Abwertete	-0.4521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Börse	0	0	0	0	0	0	0	0	0	0	0	-0.647058824	2.052631579	0	0	0	0	0	0
Ungeordneteren	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ungeordneterem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spottete	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Ganzzahligkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Verstandes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unsachgemässst	-0.3271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wunschgemässe	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hofieren	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	1	0	0
Hassliebe	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	1	0
Bedürfnis	0	0	0	0	0	0	0	0	0	0	0	0.382352941	3.476190476	0.7	0.0	0.0	0	1	0
Kloster	0	1	0	0	0	0	0	0	0	0	1	0.058823529	1.833333333	0	0	0	0	0	0
Grauenhafteste	-0.184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ungeordneterer	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lohnendem	0.1875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Auszahlung	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Meckert	-0.031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Liberalere	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pikee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
stilvollst	0.3197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stumpfheit	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0
Meckere	-0.031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Abrupterem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Abführe	-0.3358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ältere	-0.0048	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
rutschen	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
krummst	-0.0426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nörgle	-0.1789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
akzeptieren	0.004	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0	0	0
Langweiligere	-0.0228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prostituierte	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Tatmehrheit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sparsamst	0.0907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Entartet	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0
Kippst	-0.1814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wohltätigst	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dichterisch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Ausschliessungen	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unverzeihlich	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0
Einstell	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Abrupteres	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enthüllung	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Kurzsichtigem	-0.4714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Läppischst	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schocke	-0.0396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exponiertestes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exponiertester	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schockn	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grundgestein	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Unzufriedenster	-0.3363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unzufriedenstes	-0.3363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unzufriedenstem	-0.3363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unzufriedensten	-0.3363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gesundheitsförderlich	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0	0	0
Exponiertestem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dankbaren	0.0854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kurzsichtiges	-0.4714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kurzsichtiger	-0.4714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tolerierten	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anbiedernd	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
Schändlichkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Lobenswerteste	0.0821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beurlauben	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
Ungewissheit	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0
Elfer	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Knausern	0	0	0	0	0	0	0	0	0	0	0	-1.2	2.105263158	0	0	0	0	0	0
Sturmangriff	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Toleriertet	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Repräsentativerer	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Abschleifen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Fälschst	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ineffizientem	-0.4602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ineffizienten	-0.4602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kunstreiches	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kunstreicher	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brustkrebs	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Lebensfeindliche	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kräftigstes	0.2408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unregelmässigste	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hirse	0	0	0	0	0	0	0	0	0	0	0	0.4	1.611111111	0	0	0	0	0	0
Nachahmenswerte	0.0818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Befriediget	0.0809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kräftigsten	0.2408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Selbstverständlichkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Kräftigstem	0.2408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kunstreichem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schleppendste	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ineffizientes	-0.4602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ineffizienter	-0.4602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vollständigeres	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bedarfsorientiertes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
umständlichen	-0.3487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ergraut	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hag	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bedarfsorientierten	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vollständigeren	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vollständigerem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bedarfsorientiertem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
millionenschw	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	0	0	0
Ohnmachtsanfälle	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
Rechtlichste	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erkältet	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Unantastbarerer	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unantastbareres	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kujonieren	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Gefangennehmen	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
gönnen	0.3387	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0	0	0
Orgie	0	0	0	0	0	0	0	0	0	0	0	0.3	4.222222222	0	0	0	0	1	0
reduzieren	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wutschäumendste	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unantastbarere	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ertragreichen	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Irrationalsten	-0.3277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Irrationalstem	-0.3277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Irrationalstes	-0.3277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Irrationalster	-0.3277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unergiebig	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0
Pervertiert	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
beneiden	0	0	0	0	0	0	0	0	0	0	0	-1.2	3.263157895	0.0	1.0	0.0	0	1	0
Anfälligen	-0.1884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bedeppertem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geruhsamkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0	0	0
Bedepperten	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leidenschaftslos	0	0	1	0	0	0	0	0	1	0	0	0	0	0.0	0.7	0.0	0	0	0
Aufgeregteste	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
