sentiWS	nrcPositive	nrcNegative	anger	anticipation	disgust	fear	joy	sadness	surprise	trust	emotion	arousel	cdPositive	cdNegative	cdNeutral	gpcPositive	gpcNegative	gpcNeutral
Schweigemärsche	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
einschrumpftet	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
herabsetzten	-0.3199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
universelle	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sparest	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
einschrumpften	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tarnen	0	0	0	0	0	0	0	0	0	0	0	-0.6	2.466666667	0	0	0	0	0	0
gehässigerer	-0.1821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
antiquiertere	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
füllten	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
enträtsle	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
immensem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
privilegiertesten	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mobilisierte	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
privilegiertestem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ungeheurere	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
privilegiertester	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
privilegiertestes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
immenser	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
immenses	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fülltet	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
interessierst	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kümmere	0.2016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
richtigeren	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
richtigerem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
konstruktiver	0.0894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
konstruktives	0.0894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wandlungsfähigkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0
kümmern	0.2016	0	0	0	0	0	0	0	0	0	0	1.323529412	1.857142857	0.7	1.0	0	0	1	0
störungsfrei	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0
Fertigstellung	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0
idealerweise	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Horrors	-0.0509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kümmert	0.2016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
detaillierte	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vorzüglicher	0.3223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
konstruktivem	0.0894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
konstruktiven	0.0894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schweinegrippe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
richtigeres	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
richtigerer	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jähzornigerer	-0.3089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jähzornigeres	-0.3089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sinnwidrigkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
entschlüsseln	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0
abschrecke	-0.178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erzürnteste	-0.3221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
koordiniertstem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
entschlüssele	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
juble	0.0756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
abdankst	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vorzeigbarere	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sensationelle	0.086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
freiheitlich	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	1	0	0
Geliebte	0	0	1	1	0	1	0	0	0	0	0	1.5	3.777777778	0	0	0	1	0	0
abschreckt	-0.178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zerstörerischst	-0.4715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
entschlüsselt	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
freundlichst	0.6022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vergammelten	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erschlafft	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Optik	0	0	0	0	0	0	0	0	0	0	0	0.55	2.315789474	0	0	0	0	0	0
Parteigründung	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0
unbefriedigtst	-0.319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
einfältige	-0.1858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erschlaffe	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
reizenderem	0.0787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
reizenderen	0.0787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rabiatester	-0.0402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fulminanten	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
verbittert	-0.4659	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1	0
fulminantem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gehörigstem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gehörigsten	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
akzeptier	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gehörigstes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gehörigster	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Raucher	0	0	0	0	0	0	0	0	0	0	0	-0.9	2.894736842	0	0	0	0	0	0
fulminanter	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fulminantes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
frigide	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	1	0
rabiatestem	-0.0402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
reizenderer	0.0787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
reizenderes	0.0787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
konsolidierst	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
doofste	-0.1562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
koste	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
bedarfte	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
höcherem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Umweltverschmutzer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
höcheren	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
umstrittene	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
freudigster	0.3256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gelbsucht	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1.0	0	0	0	0
spulen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
erfrechen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
höcheres	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
höcherer	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
anerkannteste	0.0785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stocken	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
koordiniertstes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pfeifersches Drüsenfieber	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
beweisend	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
bombige	0.0837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rette	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ätzen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
unlogischere	-0.4817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bedrohungen	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hartnäckige	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nörglerisch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1	0
Lebensrecht	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0
Unerläßlichkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bestrafest	-0.4811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gutgehenderes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unbefriedigtste	-0.319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
baufällig	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0
giftigeren	-0.3378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sporn	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
giftigerem	-0.3378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trotteligstem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
schmackhaftest	0.217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aufsässig	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	1	0
trotteligsten	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paste	0	0	0	0	0	0	0	0	0	0	0	-0.15	1.944444444	0	0	0	0	0	0
anpassen	0.004	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rat	0.004	1	0	0	1	0	0	0	0	0	1	0	0	1.0	0	0	0	0	0
gestreikt	-0.044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trotteligstes	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trotteligster	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
giftigerer	-0.3378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
giftigeres	-0.3378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
linkisch	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1	0
anschuldigen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
Kanonenschuss	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
würdevollste	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unfundiert	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
unsozialere	-0.4614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Besiegung	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
erkrankt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
beteiligtest	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unnachahmlich	0	1	0	0	0	0	0	0	0	0	1	0	0	1.0	0	0	1	0	0
negieren	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1	0
vormachen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0
Leiden	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1.0	0	0	1	0
Aktualisierung	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0
Hurrageschreis	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leides	-0.5056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leider	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Begehr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Gewähr leisten	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0
anerkanntestes	0.0785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
anerkanntester	0.0785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schmied	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Kinderkrankheit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
Reiter	0	1	0	0	0	0	0	0	0	0	0	1.0	2.555555556	0	0	0	0	0	0
Ufersicherung	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0
angesagt	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	1	0	0
Lösungen	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
anerkanntestem	0.0785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
anerkanntesten	0.0785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unberührteste	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
immobilem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
astronomisch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0
immobilen	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sittenlosigkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Auswahl	0	0	0	0	0	0	0	0	0	0	0	0.705882353	2.238095238	0	0	0	0	0	0
friedfertig	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1	0	0
disziplinloses	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
disziplinloser	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unglaubwürdigerer	-0.2007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unglaubwürdigeres	-0.2007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unglaubwürdigerem	-0.2007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unglaubwürdigeren	-0.2007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
disziplinlosem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glanzes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genauere	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
disziplinlosen	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unerreicht	0.004	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
immobiles	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
immobiler	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unbezahlbarer	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unbezahlbares	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Andeutung	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Immunisierung	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
fromm	0	1	0	0	1	0	0	1	0	0	1	0.4	2.3	0	0	0	1	0	0
treuste	0.3526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kongenialstem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kongenialstes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kongenialster	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sympathie	0.004	1	0	0	0	0	0	0	1	0	0	0	0	1.0	0	0	0	0	0
begrenztere	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hungrigste	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rutschs	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unbezahlbaren	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unbezahlbarem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lichtung	0	0	0	0	0	0	0	0	0	0	0	1.3	2.111111111	0	0	0	0	0	0
unbefangen	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	1	0	0
elendesten	-0.0519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
elendestem	-0.0519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ruinösester	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
elendestes	-0.0519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
elendester	-0.0519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ruinösesten	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
wutschäumendes	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
defektest	-0.346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
verwitwen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0
Berserker	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
vorbildliche	0.3188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
passen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	1	0	0
geistvoll	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Entziehung	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
widernatürlichster	-0.3064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
flachst	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Umtauschen	-0.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sessel	0	0	0	0	0	0	0	0	0	0	0	1.4	1.777777778	0	0	0	0	0	0
Strauß	0	1	0	0	0	0	0	1	0	0	1	1.235294118	2.421052632	0	0	0	0	0	0
schafftest	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glitzernd	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
flexibelst	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vermögen	0	1	0	0	1	0	0	1	0	1	1	1.323529412	2.888888889	0.7	0	0	0	0	0
unverschämt	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1	0
Hunger	-0.3531	0	1	0	0	0	1	0	1	0	0	-0.6	3.631578947	0	0	0	0	1	0
happige	-0.0256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
verworrenerem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Straße	0	0	0	0	0	0	0	0	0	0	0	0.176470588	2.210526316	0	0	0	0	0	0
Gefährlichkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1	0
ausschalteten	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dank	0.191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
verworrenerer	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bedingung	0	0	0	0	0	0	0	0	0	0	0	-0.911764706	2.578947368	0	0	0	0	1	0
klügerer	0.3532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anarchistin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
empfindungslos	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
unempfänglich	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
undiszipliniertest	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fließspur	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
malerischst	0.0753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
banalste	-0.3166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Toleranzen	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
begünstigte	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
zeitsparendes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zeitsparender	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
herrlicheres	0.4821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ausschalttet	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nettere	0.1405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zwischenfall	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
verdeckest	-0.0516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ausschaltten	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erfahrung	0.004	0	0	0	0	0	0	0	0	0	0	1.735294118	3.421052632	0	0	0	0	0	0
herrlicherem	0.4821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zeitsparendem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
verzweifeltste	-0.1947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zeitsparenden	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
heiratten	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unrecht	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1	0
Drossel	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
plausiblere	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rüge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1	0
hoff	0.2318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fieser	-0.305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fieses	-0.305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fiesen	-0.305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fiesem	-0.305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
schrumpftest	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
wunderbarst	0.7234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unruhen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	1	0
glanzvollst	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
investieren	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ingrimm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
züchtigt	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pleiten	-0.3323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erstaunlicheres	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erstaunlicherer	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
schwunghaft	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Willensstärke	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
erstaunlicherem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
züchtige	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erstaunlicheren	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
irregeführt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Schadstoff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
quengelig	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
unpopulärstem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unpopulärsten	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beseitigst	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
multiple Persönlichkeitsspaltung	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
verwundte	-0.3186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
stocksteif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
vergällen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
Förderprogramm	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0
unvorstellbar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gülden	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
absolvierte	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
unpopulärster	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unpopulärstes	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
